user_id,session_id,message,timestamp,additional_info
1,session18,We had a face to face meeting which was better than Face-time meeting but it has to happen more often.,2024-09-04 00:30:00,Additional info here
1,session18,Delivery was good and the customer support works decently.,2024-09-04 00:32:00,Additional info here
1,session18,I'm so happy with the results!,2024-09-04 00:34:00,Additional info here
1,session18,Can you please inform me about this as soon as possible?,2024-09-04 00:36:00,Additional info here
1,session18,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2024-09-04 00:38:00,Additional info here
1,session18,"Installation of equipment performed as planned, however many errors have happened.",2024-09-04 00:40:00,Additional info here
1,session18,Sorry didn’t see them.,2024-09-04 00:42:00,Additional info here
1,session18,I absolutely love this.,2024-09-04 00:44:00,Additional info here
1,session18,Prices would be helpful.,2024-09-04 00:46:00,Additional info here
1,session18,"It was raining the whole day, it was really boring!",2024-09-04 00:48:00,Additional info here
1,session19,The actress is really pretty.,2024-10-10 00:00:00,Additional info here
1,session19,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2024-10-10 00:02:00,Additional info here
1,session19,Nice.,2024-10-10 00:04:00,Additional info here
1,session19,Engineers who are responsible for maintenance are not satisfied with existing SLA. It has to be changed to make quick problem solving.,2024-10-10 00:06:00,Additional info here
1,session19,The safest way of not being very miserable is not to expect to be very happy.,2024-10-10 00:08:00,Additional info here
1,session19,Wow the actress playing Mary is breathtakingly beautiful!,2024-10-10 00:10:00,Additional info here
1,session19,Is everything fine?,2024-10-10 00:12:00,Additional info here
1,session19,The weather is wonderful.,2024-10-10 00:14:00,Additional info here
1,session19,I can't believe how bad this turned out.,2024-10-10 00:16:00,Additional info here
1,session19,Wow the actress playing Mary is breathtakingly beautiful!,2024-10-10 00:18:00,Additional info here
1,session19,Nice.,2024-10-10 00:20:00,Additional info here
1,session19,"The presentation was okay, as expected.",2024-10-10 00:22:00,Additional info here
1,session19,Merry Christmas 😨,2024-10-10 00:24:00,Additional info here
1,session19,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2024-10-10 00:26:00,Additional info here
1,session19,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2024-10-10 00:28:00,Additional info here
1,session19,"The presentation was okay, as expected.",2024-10-10 00:30:00,Additional info here
1,session19,Ready for Full BOOM BAAM.,2024-10-10 00:32:00,Additional info here
1,session19,What a pleasant surprise!,2024-10-10 00:34:00,Additional info here
1,session19,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2024-10-10 00:36:00,Additional info here
1,session19,Ready for Full BOOM BAAM.,2024-10-10 00:38:00,Additional info here
1,session19,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2024-10-10 00:40:00,Additional info here
1,session19,Wow the actress playing Mary is breathtakingly beautiful!,2024-10-10 00:42:00,Additional info here
1,session19,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2024-10-10 00:44:00,Additional info here
1,session19,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2024-10-10 00:46:00,Additional info here
1,session19,The shipment is done as planned.,2024-10-10 00:48:00,Additional info here
1,session20,Why are you upset with Siri? 😂🙈,2024-11-15 00:00:00,Additional info here
1,session20,I'm so happy with the results!,2024-11-15 00:02:00,Additional info here
1,session20,This is the worst experience I've ever had.,2024-11-15 00:04:00,Additional info here
1,session20,"The product portfolio looks good, excited to see a presentation of the portfolio.",2024-11-15 00:06:00,Additional info here
1,session20,The software version has to be upgraded to include more sophisticated features.,2024-11-15 00:08:00,Additional info here
1,session20,I am happy that I received what I ordered in time.,2024-11-15 00:10:00,Additional info here
1,session20,Wow the actress playing Mary is breathtakingly beautiful!,2024-11-15 00:12:00,Additional info here
1,session20,Ready for Full BOOM BAAM.,2024-11-15 00:14:00,Additional info here
1,session20,Can you please inform me about this as soon as possible?,2024-11-15 00:16:00,Additional info here
1,session20,"Installation of equipment performed as planned, however many errors have happened.",2024-11-15 00:18:00,Additional info here
1,session20,Looks wonderful. The only question now is... how will Netflix screw it up?,2024-11-15 00:20:00,Additional info here
1,session20,I'm so happy with the results!,2024-11-15 00:22:00,Additional info here
1,session20,Number of support engineers should be increased.,2024-11-15 00:24:00,Additional info here
1,session20,"Let's take a long walk along the beach, it is sunny and nice weather.",2024-11-15 00:26:00,Additional info here
1,session20,Do you have the explanation on these subjects?,2024-11-15 00:28:00,Additional info here
1,session20,Wow the actress playing Mary is breathtakingly beautiful!,2024-11-15 00:30:00,Additional info here
1,session20,The safest way of not being very miserable is not to expect to be very happy.,2024-11-15 00:32:00,Additional info here
1,session20,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2024-11-15 00:34:00,Additional info here
1,session20,"Thank you very much, your summary is brilliant.",2024-11-15 00:36:00,Additional info here
1,session20,Merry Christmas 😨,2024-11-15 00:38:00,Additional info here
1,session20,Merry Christmas 😨,2024-11-15 00:40:00,Additional info here
1,session20,Number of support engineers should be increased.,2024-11-15 00:42:00,Additional info here
1,session20,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2024-11-15 00:44:00,Additional info here
1,session20,I'm so happy with the results!,2024-11-15 00:46:00,Additional info here
1,session20,"The flight was too long, but the service was good.",2024-11-15 00:48:00,Additional info here
2,session1,I am happy that I received what I ordered in time.,2023-01-02 00:00:00,Additional info here
2,session1,"Thank you very much, your summary is brilliant.",2023-01-02 00:02:00,Additional info here
2,session1,"It was raining the whole day, it was really boring!",2023-01-02 00:04:00,Additional info here
2,session1,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-01-02 00:06:00,Additional info here
2,session1,The shipment is done as planned.,2023-01-02 00:08:00,Additional info here
2,session1,Delivery was good and the customer support works decently.,2023-01-02 00:10:00,Additional info here
2,session1,I am happy that I received what I ordered in time.,2023-01-02 00:12:00,Additional info here
2,session1,Engineers who are responsible for maintenance are not satisfied with existing SLA. It has to be changed to make quick problem solving.,2023-01-02 00:14:00,Additional info here
2,session1,The weather is wonderful.,2023-01-02 00:16:00,Additional info here
2,session1,The safest way of not being very miserable is not to expect to be very happy.,2023-01-02 00:18:00,Additional info here
2,session1,Why are you upset with Siri? 😂🙈,2023-01-02 00:20:00,Additional info here
2,session1,Delivery was good and the customer support works decently.,2023-01-02 00:22:00,Additional info here
2,session1,The actress is really pretty.,2023-01-02 00:24:00,Additional info here
2,session1,I feel so frustrated right now.,2023-01-02 00:26:00,Additional info here
2,session1,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2023-01-02 00:28:00,Additional info here
2,session2,What a pleasant surprise!,2023-01-28 00:00:00,Additional info here
2,session2,Number of support engineers should be increased.,2023-01-28 00:02:00,Additional info here
2,session2,Why are you upset with Siri? 😂🙈,2023-01-28 00:04:00,Additional info here
2,session2,Looks wonderful. The only question now is... how will Netflix screw it up?,2023-01-28 00:06:00,Additional info here
2,session2,That last part was a bit confusing.,2023-01-28 00:08:00,Additional info here
2,session2,Can you please inform me about this as soon as possible?,2023-01-28 00:10:00,Additional info here
2,session2,I can't believe how bad this turned out.,2023-01-28 00:12:00,Additional info here
2,session2,"Thank you very much, your summary is brilliant.",2023-01-28 00:14:00,Additional info here
2,session2,The shipment is done as planned.,2023-01-28 00:16:00,Additional info here
2,session2,"The flight was too long, but the service was good.",2023-01-28 00:18:00,Additional info here
2,session2,Why are you upset with Siri? 😂🙈,2023-01-28 00:20:00,Additional info here
2,session2,I feel so frustrated right now.,2023-01-28 00:22:00,Additional info here
2,session2,I can't believe how bad this turned out.,2023-01-28 00:24:00,Additional info here
2,session2,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2023-01-28 00:26:00,Additional info here
2,session2,The actress is really pretty.,2023-01-28 00:28:00,Additional info here
2,session3,The actress is really pretty.,2023-02-23 00:00:00,Additional info here
2,session3,That last part was a bit confusing.,2023-02-23 00:02:00,Additional info here
2,session3,That last part was a bit confusing.,2023-02-23 00:04:00,Additional info here
2,session3,Can you please inform me about this as soon as possible?,2023-02-23 00:06:00,Additional info here
2,session3,This is the worst experience I've ever had.,2023-02-23 00:08:00,Additional info here
2,session3,The software version has to be upgraded to include more sophisticated features.,2023-02-23 00:10:00,Additional info here
2,session3,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2023-02-23 00:12:00,Additional info here
2,session3,This product is disappointing.,2023-02-23 00:14:00,Additional info here
2,session3,"It was raining the whole day, it was really boring!",2023-02-23 00:16:00,Additional info here
2,session3,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2023-02-23 00:18:00,Additional info here
2,session3,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2023-02-23 00:20:00,Additional info here
2,session3,"It's okay, nothing special.",2023-02-23 00:22:00,Additional info here
2,session3,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2023-02-23 00:24:00,Additional info here
2,session3,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-02-23 00:26:00,Additional info here
2,session3,Sorry didn’t see them.,2023-02-23 00:28:00,Additional info here
2,session4,"It's okay, nothing special.",2023-03-21 00:00:00,Additional info here
2,session4,Wow the actress playing Mary is breathtakingly beautiful!,2023-03-21 00:02:00,Additional info here
2,session4,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-03-21 00:04:00,Additional info here
2,session4,Number of support engineers should be increased.,2023-03-21 00:06:00,Additional info here
2,session4,"The presentation was okay, as expected.",2023-03-21 00:08:00,Additional info here
2,session4,The shipment is done as planned.,2023-03-21 00:10:00,Additional info here
2,session4,This product is disappointing.,2023-03-21 00:12:00,Additional info here
2,session4,I'm so happy with the results!,2023-03-21 00:14:00,Additional info here
2,session4,The actress is really pretty.,2023-03-21 00:16:00,Additional info here
2,session4,People working in the shop could act more customer friendly.,2023-03-21 00:18:00,Additional info here
2,session4,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-03-21 00:20:00,Additional info here
2,session4,The safest way of not being very miserable is not to expect to be very happy.,2023-03-21 00:22:00,Additional info here
2,session4,What a pleasant surprise!,2023-03-21 00:24:00,Additional info here
2,session4,"Installation of equipment performed as planned, however many errors have happened.",2023-03-21 00:26:00,Additional info here
2,session4,Is everything fine?,2023-03-21 00:28:00,Additional info here
2,session5,This is the worst experience I've ever had.,2023-04-16 00:00:00,Additional info here
2,session5,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2023-04-16 00:02:00,Additional info here
2,session5,"Am I the only one who thinks this seems off? The fact that the quote 'All things are possible with God,' was shortened to 'all things are possible,' just doesn’t sit right with me.",2023-04-16 00:04:00,Additional info here
2,session5,Ready for Full BOOM BAAM.,2023-04-16 00:06:00,Additional info here
2,session5,My order is delayed and it makes me disappointed.,2023-04-16 00:08:00,Additional info here
2,session5,The shipment is done as planned.,2023-04-16 00:10:00,Additional info here
2,session5,"It's okay, nothing special.",2023-04-16 00:12:00,Additional info here
2,session5,Delivery was good and the customer support works decently.,2023-04-16 00:14:00,Additional info here
2,session5,Finally Varun take acting seriously..,2023-04-16 00:16:00,Additional info here
2,session5,"The flight was too long, but the service was good.",2023-04-16 00:18:00,Additional info here
2,session5,Prices would be helpful.,2023-04-16 00:20:00,Additional info here
2,session5,That last part was a bit confusing.,2023-04-16 00:22:00,Additional info here
2,session5,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2023-04-16 00:24:00,Additional info here
2,session5,"Hail Mary, full of grace, the Lord is with thee; blessed art thou among women and blessed is the fruit of thy womb, Jesus. Holy Mary, Mother of God, pray for us sinners, now and at the hour of our death. Amen.",2023-04-16 00:26:00,Additional info here
2,session5,I feel so frustrated right now.,2023-04-16 00:28:00,Additional info here
2,session6,The shipment is done as planned.,2023-05-12 00:00:00,Additional info here
2,session6,Prices would be helpful.,2023-05-12 00:02:00,Additional info here
2,session6,The actress is really pretty.,2023-05-12 00:04:00,Additional info here
2,session6,Prices would be helpful.,2023-05-12 00:06:00,Additional info here
2,session6,"It's okay, nothing special.",2023-05-12 00:08:00,Additional info here
2,session6,The software version has to be upgraded to include more sophisticated features.,2023-05-12 00:10:00,Additional info here
2,session6,Nice.,2023-05-12 00:12:00,Additional info here
2,session6,"Wow, just amazing work!",2023-05-12 00:14:00,Additional info here
2,session6,"Thank you very much, your summary is brilliant.",2023-05-12 00:16:00,Additional info here
2,session6,Nice.,2023-05-12 00:18:00,Additional info here
2,session6,I'm so happy with the results!,2023-05-12 00:20:00,Additional info here
2,session6,Is everything fine?,2023-05-12 00:22:00,Additional info here
2,session6,Number of support engineers should be increased.,2023-05-12 00:24:00,Additional info here
2,session6,Sorry didn’t see them.,2023-05-12 00:26:00,Additional info here
2,session6,The safest way of not being very miserable is not to expect to be very happy.,2023-05-12 00:28:00,Additional info here
2,session7,Sorry didn’t see them.,2023-06-07 00:00:00,Additional info here
2,session7,Merry Christmas 😨,2023-06-07 00:02:00,Additional info here
2,session7,"Thank you very much, your summary is brilliant.",2023-06-07 00:04:00,Additional info here
2,session7,Ready for Full BOOM BAAM.,2023-06-07 00:06:00,Additional info here
2,session7,"Let's take a long walk along the beach, it is sunny and nice weather.",2023-06-07 00:08:00,Additional info here
2,session7,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2023-06-07 00:10:00,Additional info here
2,session7,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2023-06-07 00:12:00,Additional info here
2,session7,The safest way of not being very miserable is not to expect to be very happy.,2023-06-07 00:14:00,Additional info here
2,session7,I feel so frustrated right now.,2023-06-07 00:16:00,Additional info here
2,session7,I am happy that I received what I ordered in time.,2023-06-07 00:18:00,Additional info here
2,session7,Delivery was good and the customer support works decently.,2023-06-07 00:20:00,Additional info here
2,session7,"The presentation was okay, as expected.",2023-06-07 00:22:00,Additional info here
2,session7,"Let's take a long walk along the beach, it is sunny and nice weather.",2023-06-07 00:24:00,Additional info here
2,session7,This is the kind of movie we need for Christmas.,2023-06-07 00:26:00,Additional info here
2,session7,Why are you upset with Siri? 😂🙈,2023-06-07 00:28:00,Additional info here
2,session8,Merry Christmas 😨,2023-07-03 00:00:00,Additional info here
2,session8,Do you have the explanation on these subjects?,2023-07-03 00:02:00,Additional info here
2,session8,"The product portfolio looks good, excited to see a presentation of the portfolio.",2023-07-03 00:04:00,Additional info here
2,session8,Delivery was good and the customer support works decently.,2023-07-03 00:06:00,Additional info here
2,session8,"Wow, just amazing work!",2023-07-03 00:08:00,Additional info here
2,session8,"Wow, just amazing work!",2023-07-03 00:10:00,Additional info here
2,session8,The shipment is done as planned.,2023-07-03 00:12:00,Additional info here
2,session8,Wow the actress playing Mary is breathtakingly beautiful!,2023-07-03 00:14:00,Additional info here
2,session8,What a pleasant surprise!,2023-07-03 00:16:00,Additional info here
2,session8,"Thank you very much, your summary is brilliant.",2023-07-03 00:18:00,Additional info here
2,session8,Can you please inform me about this as soon as possible?,2023-07-03 00:20:00,Additional info here
2,session8,"Wow, just amazing work!",2023-07-03 00:22:00,Additional info here
2,session8,Nice.,2023-07-03 00:24:00,Additional info here
2,session8,Why are you upset with Siri? 😂🙈,2023-07-03 00:26:00,Additional info here
2,session8,Nice.,2023-07-03 00:28:00,Additional info here
2,session9,"Wow, just amazing work!",2023-07-29 00:00:00,Additional info here
2,session9,"The flight was too long, but the service was good.",2023-07-29 00:02:00,Additional info here
2,session9,Do you have the explanation on these subjects?,2023-07-29 00:04:00,Additional info here
2,session9,"The implementation project is delayed, which puts us in a weak position compared to our competitors.",2023-07-29 00:06:00,Additional info here
2,session9,I can't believe how bad this turned out.,2023-07-29 00:08:00,Additional info here
2,session9,The shipment is done as planned.,2023-07-29 00:10:00,Additional info here
2,session9,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2023-07-29 00:12:00,Additional info here
2,session9,I absolutely love this.,2023-07-29 00:14:00,Additional info here
2,session9,"Thank you very much, your summary is brilliant.",2023-07-29 00:16:00,Additional info here
2,session9,"Installation of equipment performed as planned, however many errors have happened.",2023-07-29 00:18:00,Additional info here
2,session9,Is everything fine?,2023-07-29 00:20:00,Additional info here
2,session9,My order is delayed and it makes me disappointed.,2023-07-29 00:22:00,Additional info here
2,session9,Nice.,2023-07-29 00:24:00,Additional info here
2,session9,My order is delayed and it makes me disappointed.,2023-07-29 00:26:00,Additional info here
2,session9,"Am I the only one who thinks this seems off? The fact that the quote 'All things are possible with God,' was shortened to 'all things are possible,' just doesn’t sit right with me.",2023-07-29 00:28:00,Additional info here
2,session10,The software version has to be upgraded to include more sophisticated features.,2023-08-24 00:00:00,Additional info here
2,session10,Is everything fine?,2023-08-24 00:02:00,Additional info here
2,session10,"The product portfolio looks good, excited to see a presentation of the portfolio.",2023-08-24 00:04:00,Additional info here
2,session10,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-08-24 00:06:00,Additional info here
2,session10,Prices would be helpful.,2023-08-24 00:08:00,Additional info here
2,session10,Sorry didn’t see them.,2023-08-24 00:10:00,Additional info here
2,session10,"The flight was too long, but the service was good.",2023-08-24 00:12:00,Additional info here
2,session10,That last part was a bit confusing.,2023-08-24 00:14:00,Additional info here
2,session10,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2023-08-24 00:16:00,Additional info here
2,session10,Number of support engineers should be increased.,2023-08-24 00:18:00,Additional info here
2,session10,Engineers who are responsible for maintenance are not satisfied with existing SLA. It has to be changed to make quick problem solving.,2023-08-24 00:20:00,Additional info here
2,session10,Delivery was good and the customer support works decently.,2023-08-24 00:22:00,Additional info here
2,session10,Can you please inform me about this as soon as possible?,2023-08-24 00:24:00,Additional info here
2,session10,"Wow, just amazing work!",2023-08-24 00:26:00,Additional info here
2,session10,We had a face to face meeting which was better than Face-time meeting but it has to happen more often.,2023-08-24 00:28:00,Additional info here
2,session11,I am happy that I received what I ordered in time.,2023-09-19 00:00:00,Additional info here
2,session11,Number of support engineers should be increased.,2023-09-19 00:02:00,Additional info here
2,session11,"Hail Mary, full of grace, the Lord is with thee; blessed art thou among women and blessed is the fruit of thy womb, Jesus. Holy Mary, Mother of God, pray for us sinners, now and at the hour of our death. Amen.",2023-09-19 00:04:00,Additional info here
2,session11,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-09-19 00:06:00,Additional info here
2,session11,The shipment is done as planned.,2023-09-19 00:08:00,Additional info here
2,session11,"Wow, just amazing work!",2023-09-19 00:10:00,Additional info here
2,session11,"Am I the only one who thinks this seems off? The fact that the quote 'All things are possible with God,' was shortened to 'all things are possible,' just doesn’t sit right with me.",2023-09-19 00:12:00,Additional info here
2,session11,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-09-19 00:14:00,Additional info here
2,session11,Sorry didn’t see them.,2023-09-19 00:16:00,Additional info here
2,session11,The software version has to be upgraded to include more sophisticated features.,2023-09-19 00:18:00,Additional info here
2,session11,"Installation of equipment performed as planned, however many errors have happened.",2023-09-19 00:20:00,Additional info here
2,session11,Merry Christmas 😨,2023-09-19 00:22:00,Additional info here
2,session11,The weather is wonderful.,2023-09-19 00:24:00,Additional info here
2,session11,Delivery was good and the customer support works decently.,2023-09-19 00:26:00,Additional info here
2,session11,"Wow, just amazing work!",2023-09-19 00:28:00,Additional info here
2,session12,Number of support engineers should be increased.,2023-10-15 00:00:00,Additional info here
2,session12,"It's okay, nothing special.",2023-10-15 00:02:00,Additional info here
2,session12,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2023-10-15 00:04:00,Additional info here
2,session12,"Am I the only one who thinks this seems off? The fact that the quote 'All things are possible with God,' was shortened to 'all things are possible,' just doesn’t sit right with me.",2023-10-15 00:06:00,Additional info here
2,session12,Ready for Full BOOM BAAM.,2023-10-15 00:08:00,Additional info here
2,session12,Ready for Full BOOM BAAM.,2023-10-15 00:10:00,Additional info here
2,session12,Is everything fine?,2023-10-15 00:12:00,Additional info here
2,session12,"Thank you very much, your summary is brilliant.",2023-10-15 00:14:00,Additional info here
2,session12,"The presentation was okay, as expected.",2023-10-15 00:16:00,Additional info here
2,session12,My order is delayed and it makes me disappointed.,2023-10-15 00:18:00,Additional info here
2,session12,"Thank you very much, your summary is brilliant.",2023-10-15 00:20:00,Additional info here
2,session12,That last part was a bit confusing.,2023-10-15 00:22:00,Additional info here
2,session12,"Let's take a long walk along the beach, it is sunny and nice weather.",2023-10-15 00:24:00,Additional info here
2,session12,Is everything fine?,2023-10-15 00:26:00,Additional info here
2,session12,I absolutely love this.,2023-10-15 00:28:00,Additional info here
2,session13,Looks wonderful. The only question now is... how will Netflix screw it up?,2023-11-10 00:00:00,Additional info here
2,session13,I absolutely love this.,2023-11-10 00:02:00,Additional info here
2,session13,"Let's take a long walk along the beach, it is sunny and nice weather.",2023-11-10 00:04:00,Additional info here
2,session13,Sorry didn’t see them.,2023-11-10 00:06:00,Additional info here
2,session13,I absolutely love this.,2023-11-10 00:08:00,Additional info here
2,session13,The weather is wonderful.,2023-11-10 00:10:00,Additional info here
2,session13,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2023-11-10 00:12:00,Additional info here
2,session13,Prices would be helpful.,2023-11-10 00:14:00,Additional info here
2,session13,I'm so happy with the results!,2023-11-10 00:16:00,Additional info here
2,session13,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2023-11-10 00:18:00,Additional info here
2,session13,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-11-10 00:20:00,Additional info here
2,session13,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-11-10 00:22:00,Additional info here
2,session13,People working in the shop could act more customer friendly.,2023-11-10 00:24:00,Additional info here
2,session13,The weather is wonderful.,2023-11-10 00:26:00,Additional info here
2,session13,I can't believe how bad this turned out.,2023-11-10 00:28:00,Additional info here
2,session14,People working in the shop could act more customer friendly.,2023-12-06 00:00:00,Additional info here
2,session14,Ready for Full BOOM BAAM.,2023-12-06 00:02:00,Additional info here
2,session14,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2023-12-06 00:04:00,Additional info here
2,session14,The safest way of not being very miserable is not to expect to be very happy.,2023-12-06 00:06:00,Additional info here
2,session14,Delivery was good and the customer support works decently.,2023-12-06 00:08:00,Additional info here
2,session14,"Wow, just amazing work!",2023-12-06 00:10:00,Additional info here
2,session14,Do you have the explanation on these subjects?,2023-12-06 00:12:00,Additional info here
2,session14,This product is disappointing.,2023-12-06 00:14:00,Additional info here
2,session14,"Hail Mary, full of grace, the Lord is with thee; blessed art thou among women and blessed is the fruit of thy womb, Jesus. Holy Mary, Mother of God, pray for us sinners, now and at the hour of our death. Amen.",2023-12-06 00:16:00,Additional info here
2,session14,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2023-12-06 00:18:00,Additional info here
2,session14,"Installation of equipment performed as planned, however many errors have happened.",2023-12-06 00:20:00,Additional info here
2,session14,"The product portfolio looks good, excited to see a presentation of the portfolio.",2023-12-06 00:22:00,Additional info here
2,session14,The software version has to be upgraded to include more sophisticated features.,2023-12-06 00:24:00,Additional info here
2,session14,What a pleasant surprise!,2023-12-06 00:26:00,Additional info here
2,session14,"I live in South Africa, where can I buy your gadgets?",2023-12-06 00:28:00,Additional info here
2,session15,I can't believe how bad this turned out.,2024-01-01 00:00:00,Additional info here
2,session15,This is the kind of movie we need for Christmas.,2024-01-01 00:02:00,Additional info here
2,session15,I absolutely love this.,2024-01-01 00:04:00,Additional info here
2,session15,Troubleshooting has to be improved. Last week the response for hot TR’s was slow.,2024-01-01 00:06:00,Additional info here
2,session15,The shipment is done as planned.,2024-01-01 00:08:00,Additional info here
2,session15,"The implementation project is delayed, which puts us in a weak position compared to our competitors.",2024-01-01 00:10:00,Additional info here
2,session15,The shipment is done as planned.,2024-01-01 00:12:00,Additional info here
2,session15,People working in the shop could act more customer friendly.,2024-01-01 00:14:00,Additional info here
2,session15,Finally Varun take acting seriously..,2024-01-01 00:16:00,Additional info here
2,session15,Reading Schopenhauer is truly one of life’s joys because it reflects so honestly about life’s pain. One of the great intellects in history!,2024-01-01 00:18:00,Additional info here
2,session15,"It was raining the whole day, it was really boring!",2024-01-01 00:20:00,Additional info here
2,session15,Merry Christmas 😨,2024-01-01 00:22:00,Additional info here
2,session15,I can't believe how bad this turned out.,2024-01-01 00:24:00,Additional info here
2,session15,Engineers who are responsible for maintenance are not satisfied with existing SLA. It has to be changed to make quick problem solving.,2024-01-01 00:26:00,Additional info here
2,session15,FINALLY a movie featuring the TRUE meaning of Merry Christmas!!🌷🙏✝️,2024-01-01 00:28:00,Additional info here
2,session16,"Installation of equipment performed as planned, however many errors have happened.",2024-01-27 00:00:00,Additional info here
2,session16,Sorry didn’t see them.,2024-01-27 00:02:00,Additional info here
2,session16,I am happy that I received what I ordered in time.,2024-01-27 00:04:00,Additional info here
2,session16,Finally Varun take acting seriously..,2024-01-27 00:06:00,Additional info here
2,session16,We had a face to face meeting which was better than Face-time meeting but it has to happen more often.,2024-01-27 00:08:00,Additional info here
2,session16,Number of support engineers should be increased.,2024-01-27 00:10:00,Additional info here
2,session16,Sorry didn’t see them.,2024-01-27 00:12:00,Additional info here
2,session16,Wow the actress playing Mary is breathtakingly beautiful!,2024-01-27 00:14:00,Additional info here
2,session16,"Installation of equipment performed as planned, however many errors have happened.",2024-01-27 00:16:00,Additional info here
2,session16,"The product portfolio looks good, excited to see a presentation of the portfolio.",2024-01-27 00:18:00,Additional info here
2,session16,The actress is really pretty.,2024-01-27 00:20:00,Additional info here
2,session16,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2024-01-27 00:22:00,Additional info here
2,session16,"The presentation was okay, as expected.",2024-01-27 00:24:00,Additional info here
2,session16,This made my day!,2024-01-27 00:26:00,Additional info here
2,session16,The actress is really pretty.,2024-01-27 00:28:00,Additional info here
2,session17,Wow the actress playing Mary is breathtakingly beautiful!,2024-02-22 00:00:00,Additional info here
2,session17,I'm so happy with the results!,2024-02-22 00:02:00,Additional info here
2,session17,Do you have the explanation on these subjects?,2024-02-22 00:04:00,Additional info here
2,session17,I am happy that I received what I ordered in time.,2024-02-22 00:06:00,Additional info here
2,session17,That last part was a bit confusing.,2024-02-22 00:08:00,Additional info here
2,session17,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2024-02-22 00:10:00,Additional info here
2,session17,"The presentation was okay, as expected.",2024-02-22 00:12:00,Additional info here
2,session17,Nice.,2024-02-22 00:14:00,Additional info here
2,session17,What a pleasant surprise!,2024-02-22 00:16:00,Additional info here
2,session17,"At first, I was like 'hmm what could they share about her story to make it a whole film?' But the trailer humbled me.",2024-02-22 00:18:00,Additional info here
2,session17,We had a face to face meeting which was better than Face-time meeting but it has to happen more often.,2024-02-22 00:20:00,Additional info here
2,session17,Is everything fine?,2024-02-22 00:22:00,Additional info here
2,session17,"It's okay, nothing special.",2024-02-22 00:24:00,Additional info here
2,session17,Why are you upset with Siri? 😂🙈,2024-02-22 00:26:00,Additional info here
2,session17,"The implementation project is delayed, which puts us in a weak position compared to our competitors.",2024-02-22 00:28:00,Additional info here
2,session18,The shipment is done as planned.,2024-03-19 00:00:00,Additional info here
2,session18,Be at peace with yourself . Love yourself and others . Inner peace ! Inner peace !,2024-03-19 00:02:00,Additional info here
2,session18,"Hail Mary, full of grace, the Lord is with thee; blessed art thou among women and blessed is the fruit of thy womb, Jesus. Holy Mary, Mother of God, pray for us sinners, now and at the hour of our death. Amen.",2024-03-19 00:04:00,Additional info here
2,session18,"It's okay, nothing special.",2024-03-19 00:06:00,Additional info here
